name,realm,rating,cls,spec,play,win,lose
Sorvett,azralon,192,deathknight,blood,12,2,10
Eteson,tichondrius,191,deathknight,blood,6,2,4
Unhølydøøm,misha,191,deathknight,blood,12,2,10
Cosmiclord,sargeras,191,deathknight,blood,18,2,16
Gnargnarr,firetree,96,deathknight,blood,6,1,5
Boneherr,sargeras,96,deathknight,blood,6,1,5
Ðrift,azralon,96,deathknight,blood,6,1,5
Wowattorney,tichondrius,96,deathknight,blood,6,1,5
Determinate,deathwing,96,deathknight,blood,6,1,5
Killteam,tichondrius,96,deathknight,blood,6,1,5
Plagueghoul,wyrmrest-accord,96,deathknight,blood,6,1,5
Lunatick,darkspear,96,deathknight,blood,6,1,5
Kanghouly,moon-guard,96,deathknight,blood,6,1,5
Cozzasad,barthilas,96,deathknight,blood,6,1,5
Zerhistran,proudmoore,64,deathknight,blood,4,1,3
Hulmorr,bleeding-hollow,64,deathknight,blood,4,1,3
Pookr,area-52,2198,deathknight,unholy,323,164,159
Partywaffles,illidan,2179,deathknight,unholy,288,149,139
Graphics,moon-guard,2143,deathknight,unholy,592,299,293
Thorediks,stormrage,2136,deathknight,unholy,150,76,74
Veilsidé,kelthuzad,2122,deathknight,unholy,456,235,221
Neroxz,area-52,2105,deathknight,unholy,83,43,40
Hsivonarap,zuljin,2104,deathknight,unholy,163,87,76
Pwaff,illidan,2096,deathknight,unholy,149,72,77
Níngjìng,tichondrius,2074,deathknight,unholy,84,43,41
Toxicwaste,malganis,2052,deathknight,unholy,118,61,57
Serwestley,stormrage,2031,deathknight,unholy,191,100,91
Skideroth,kelthuzad,2024,deathknight,unholy,114,59,55
Búddy,zuljin,2022,deathknight,unholy,100,49,51
Pradas,area-52,2020,deathknight,unholy,369,190,179
Ningjinglol,tichondrius,2015,deathknight,unholy,119,65,54
Flarkness,area-52,2010,deathknight,unholy,78,37,41
Renaming,area-52,2001,deathknight,unholy,128,66,62
Stankybreath,bleeding-hollow,1995,deathknight,unholy,135,74,61
Pettyk,tichondrius,1994,deathknight,unholy,77,37,40
Juelzjerk,tichondrius,1987,deathknight,unholy,265,139,126
Dahnga,frostmourne,1986,deathknight,unholy,78,49,29
Andeadx,tichondrius,1984,deathknight,unholy,60,30,30
Roidboy,illidan,1983,deathknight,unholy,193,97,96
Skippee,tichondrius,1982,deathknight,unholy,105,56,49
Achílles,sargeras,1979,deathknight,unholy,175,85,90
Scriptløl,sargeras,1975,deathknight,unholy,138,66,72
Harókz,azralon,1965,deathknight,unholy,149,79,70
Flizzycash,malganis,1962,deathknight,unholy,74,37,37
Darkcata,tichondrius,1962,deathknight,unholy,66,28,38
Sadboy,grizzly-hills,1958,deathknight,unholy,83,39,44
Wowattorney,tichondrius,1954,deathknight,unholy,148,71,77
Vuittons,area-52,1951,deathknight,unholy,351,175,176
Gutterboy,malganis,1948,deathknight,unholy,99,44,55
Veilsidé,illidan,1942,deathknight,unholy,95,49,46
Keetor,tichondrius,1937,deathknight,unholy,72,46,26
Ravindrannor,saurfang,1934,deathknight,unholy,83,40,43
Nixonxx,tichondrius,1933,deathknight,unholy,126,78,48
Lagérthâ,ragnaros,1932,deathknight,unholy,93,47,46
Attack,grizzly-hills,1932,deathknight,unholy,78,37,41
Hrsb,tichondrius,1927,deathknight,unholy,142,81,61
Ceomdae,tichondrius,1927,deathknight,unholy,72,34,38
Ilceses,area-52,1925,deathknight,unholy,78,37,41
Dominos,tichondrius,1923,deathknight,unholy,84,44,40
Chimps,illidan,1916,deathknight,unholy,68,36,32
Mårlbørø,tichondrius,1915,deathknight,unholy,41,21,20
Geomdae,tichondrius,1915,deathknight,unholy,77,34,43
Éternalnight,tichondrius,1913,deathknight,unholy,76,32,44
Zynyzter,malganis,1912,deathknight,unholy,72,41,31
Barakhenaku,illidan,1911,deathknight,unholy,63,33,30
Killinois,tichondrius,1910,deathknight,unholy,47,21,26
Catarïa,tichondrius,1902,deathknight,unholy,108,54,54
Bukum,zuljin,1900,deathknight,unholy,149,67,82
Bbidd,tichondrius,1898,deathknight,unholy,66,40,26
Skppee,tichondrius,1896,deathknight,unholy,56,31,25
Dkya,tichondrius,1896,deathknight,unholy,511,257,254
Evilduck,ragnaros,1894,deathknight,unholy,96,55,41
Barelyviable,tichondrius,1893,deathknight,unholy,78,34,44
Nürgle,black-dragonflight,1891,deathknight,unholy,352,180,172
Warrcc,steamwheedle-cartel,1890,deathknight,unholy,60,30,30
Plagueflavor,tichondrius,1889,deathknight,unholy,408,206,202
Steamerboy,stormrage,1887,deathknight,unholy,60,28,32
Iato,sargeras,1885,deathknight,unholy,78,47,31
Malhandir,bleeding-hollow,1880,deathknight,unholy,41,23,18
Spaidzz,malganis,1880,deathknight,unholy,279,138,141
Bloodbruh,blackrock,1863,deathknight,unholy,90,49,41
Cardii,area-52,1863,deathknight,unholy,171,86,85
Volyant,frostmourne,1861,deathknight,unholy,66,33,33
Goonaa,tichondrius,1861,deathknight,unholy,66,33,33
Cavaliers,ragnaros,1860,deathknight,unholy,72,35,37
Lattè,area-52,1859,deathknight,unholy,55,30,25
Starshopping,proudmoore,1854,deathknight,unholy,117,59,58
Claudio,tichondrius,1853,deathknight,unholy,93,37,56
Brutos,thrall,1851,deathknight,unholy,104,56,48
Divinium,bleeding-hollow,1851,deathknight,unholy,66,31,35
Tduggylolz,tichondrius,1851,deathknight,unholy,60,26,34
Morbiddesire,stormrage,1849,deathknight,unholy,87,49,38
Thotiannaqt,area-52,1847,deathknight,unholy,124,61,63
Cloüd,wyrmrest-accord,1847,deathknight,unholy,86,39,47
Deuter,quelthalas,1845,deathknight,unholy,315,168,147
Keomdae,tichondrius,1844,deathknight,unholy,65,32,33
Tokyotimxx,malganis,1842,deathknight,unholy,48,30,18
Bicepsüal,zuljin,1840,deathknight,unholy,36,28,8
Nevermore,hyjal,1840,deathknight,unholy,125,67,58
Ddibb,tichondrius,1840,deathknight,unholy,81,41,40
Bruceleedk,tichondrius,1839,deathknight,unholy,100,51,49
Alistra,frostmourne,1839,deathknight,unholy,80,38,42
Siêgfriëd,ragnaros,1839,deathknight,unholy,72,33,39
Blackfyré,sargeras,1837,deathknight,unholy,62,32,30
Aidsbenedict,malganis,1837,deathknight,unholy,126,59,67
Aerd,sargeras,1835,deathknight,unholy,493,248,245
Vigarst,azralon,1835,deathknight,unholy,60,30,30
Haldevarik,doomhammer,1834,deathknight,unholy,78,43,35
Vaizard,malganis,1832,deathknight,unholy,42,26,16
Dazarune,burning-blade,1832,deathknight,unholy,46,25,21
Aurious,lightnings-blade,1830,deathknight,unholy,84,47,37
Kortingert,nagrand,1830,deathknight,unholy,59,33,26
Xebane,frostmourne,1827,deathknight,unholy,562,289,273
Anatøly,ragnaros,1827,deathknight,unholy,42,21,21
Sagadk,hyjal,1825,deathknight,unholy,160,79,81
Greenduck,malganis,1824,deathknight,unholy,54,28,26
Goldênboy,blades-edge,1820,deathknight,unholy,66,42,24
Kilohotel,stormrage,1820,deathknight,unholy,48,26,22
Einherjiar,tichondrius,1820,deathknight,unholy,48,25,23
Supblood,tichondrius,1820,deathknight,unholy,114,55,59
Lolcàtxo,tichondrius,1820,deathknight,unholy,53,24,29
Kciktep,tichondrius,1819,deathknight,unholy,36,19,17
Bigdekay,illidan,1818,deathknight,unholy,48,29,19
Altareon,ragnaros,1818,deathknight,unholy,174,91,83
Infectik,tichondrius,1817,deathknight,unholy,71,41,30
Carryme,quelthalas,1817,deathknight,unholy,169,86,83
Sussybakadk,sargeras,1817,deathknight,unholy,70,34,36
Dkcane,kelthuzad,1816,deathknight,unholy,80,44,36
Õdin,area-52,1815,deathknight,unholy,203,103,100
Darkdj,kelthuzad,1813,deathknight,unholy,235,111,124
Muspel,sargeras,1811,deathknight,unholy,65,32,33
Fatzilla,tichondrius,1811,deathknight,unholy,66,26,40
Exaar,tichondrius,1809,deathknight,unholy,93,43,50
Dreadfang,the-venture-co,1808,deathknight,unholy,30,19,11
Hhasaki,area-52,1808,deathknight,unholy,276,146,130
Floreon,tichondrius,1808,deathknight,unholy,65,34,31
Boofcigars,stormrage,1807,deathknight,unholy,100,60,40
Dreadrend,sargeras,1807,deathknight,unholy,96,52,44
Necrôtic,area-52,1806,deathknight,unholy,76,35,41
Darkathås,tichondrius,1805,deathknight,unholy,48,25,23
Twindleroot,aggramar,1804,deathknight,unholy,77,45,32
Mûs,tichondrius,1804,deathknight,unholy,66,36,30
Cliffdk,kelthuzad,1804,deathknight,unholy,116,51,65
Asukka,tichondrius,1804,deathknight,unholy,78,32,46
Lighostx,tichondrius,1803,deathknight,unholy,229,111,118
Kaeligh,ragnaros,1803,deathknight,unholy,66,29,37
Didri,quelthalas,1803,deathknight,unholy,90,39,51
Ziskon,illidan,1802,deathknight,unholy,100,53,47
Dtcfasd,tichondrius,1801,deathknight,unholy,32,20,12
Drauguss,azralon,1801,deathknight,unholy,160,78,82
Brß,tichondrius,1800,deathknight,unholy,90,49,41
Azre,tichondrius,1800,deathknight,unholy,160,74,86
Xiaodabaolol,tichondrius,1800,deathknight,unholy,96,44,52
Avengering,tichondrius,1794,deathknight,unholy,75,40,35
Charon,tichondrius,1792,deathknight,unholy,30,19,11
Muspellheim,azralon,1791,deathknight,unholy,54,29,25
Arthez,frostmourne,1791,deathknight,unholy,91,46,45
Demonboyjr,tichondrius,1790,deathknight,unholy,135,63,72
Darktone,tichondrius,1788,deathknight,unholy,47,26,21
Poesoul,tichondrius,1788,deathknight,unholy,338,169,169
Sinell,kargath,1781,deathknight,unholy,276,144,132
Standalizer,gilneas,1779,deathknight,unholy,95,53,42
Zìlêán,tichondrius,1779,deathknight,unholy,118,60,58
Chillbaynê,the-scryers,1777,deathknight,unholy,131,67,64
Brocigar,tichondrius,1776,deathknight,unholy,118,59,59
Slîckhuman,spinebreaker,1776,deathknight,unholy,114,52,62
Grimiz,tichondrius,1774,deathknight,unholy,145,71,74
Goonà,tichondrius,1774,deathknight,unholy,111,51,60
Longlnus,malganis,1769,deathknight,unholy,85,37,48
Zerochillz,sargeras,1767,deathknight,unholy,41,24,17
Apøçálýpsé,firetree,1765,deathknight,unholy,97,50,47
Áethros,malganis,1764,deathknight,unholy,144,68,76
Darktonelol,tichondrius,1764,deathknight,unholy,54,21,33
Blacklabel,andorhal,1761,deathknight,unholy,96,46,50
Infection,steamwheedle-cartel,1759,deathknight,unholy,48,24,24
Moonjae,illidan,1756,deathknight,unholy,47,26,21
Properterps,bonechewer,1755,deathknight,unholy,155,87,68
Ålastor,stormrage,1754,deathknight,unholy,63,35,28
Soulhand,tichondrius,1754,deathknight,unholy,110,57,53
Nabbiby,tichondrius,1753,deathknight,unholy,90,41,49
Cesaroo,aegwynn,1751,deathknight,unholy,136,67,69
Milleh,bleeding-hollow,1751,deathknight,unholy,108,47,61
Wolfsnight,frostmourne,1751,deathknight,unholy,72,27,45
Linyive,malganis,1750,deathknight,unholy,54,30,24
Orphanmakerx,area-52,1750,deathknight,unholy,152,72,80
Earthican,bleeding-hollow,1749,deathknight,unholy,86,47,39
Anhedonía,illidan,1747,deathknight,unholy,180,93,87
Datnai,barthilas,1747,deathknight,unholy,60,25,35
Jakeboyswag,shandris,1742,deathknight,unholy,161,79,82
Xibbas,illidan,1741,deathknight,unholy,48,27,21
Dill,madoran,1740,deathknight,unholy,60,24,36
Frozenkappa,hyjal,1737,deathknight,unholy,35,21,14
Jacklinn,ysondre,1737,deathknight,unholy,108,64,44
Nh,malganis,1737,deathknight,unholy,54,28,26
Hanung,tichondrius,1736,deathknight,unholy,47,21,26
Teksurugi,korgath,1734,deathknight,unholy,60,32,28
Howdoulose,illidan,1732,deathknight,unholy,54,25,29
Bloodgorged,frostmane,1728,deathknight,unholy,123,55,68
Arroyo,borean-tundra,1725,deathknight,unholy,156,80,76
Richiex,tichondrius,1719,deathknight,unholy,60,25,35
Zerhistran,proudmoore,1718,deathknight,unholy,272,141,131
Annoyed,wyrmrest-accord,1718,deathknight,unholy,166,83,83
Vleryan,ragnaros,1718,deathknight,unholy,62,31,31
Zedsdead,mannoroth,1716,deathknight,unholy,88,50,38
Ståtìc,tichondrius,1716,deathknight,unholy,90,48,42
Noik,azralon,1716,deathknight,unholy,94,46,48
Bagul,azralon,1716,deathknight,unholy,57,26,31
Vad,skullcrusher,1714,deathknight,unholy,64,26,38
Lazarise,area-52,1713,deathknight,unholy,71,34,37
Boneherr,sargeras,1712,deathknight,unholy,104,66,38
Azhid,tichondrius,1712,deathknight,unholy,178,90,88
Zerøimperial,quelthalas,1711,deathknight,unholy,269,137,132
Irreversible,zuljin,1706,deathknight,unholy,149,71,78
Kinkysgnome,tichondrius,1706,deathknight,unholy,137,64,73
Goonazz,tichondrius,1705,deathknight,unholy,72,50,22
Muscleface,moon-guard,1701,deathknight,unholy,80,45,35
Koda,thrall,1701,deathknight,unholy,77,36,41
Kûri,runetotem,1700,deathknight,unholy,48,25,23
Justafkdk,gorefiend,1700,deathknight,unholy,84,43,41
Xarielle,tichondrius,1698,deathknight,unholy,66,32,34
Puppykiss,perenolde,1697,deathknight,unholy,86,39,47
Puppykisses,perenolde,1695,deathknight,unholy,155,75,80
Raahjx,sargeras,1694,deathknight,unholy,48,30,18
Justtaki,zuljin,1693,deathknight,unholy,54,23,31
Rezøk,ragnaros,1693,deathknight,unholy,64,25,39
Billieeilish,sargeras,1691,deathknight,unholy,146,77,69
Sithdog,blackrock,1690,deathknight,unholy,112,47,65
Deadsamurai,illidan,1689,deathknight,unholy,147,73,74
Aundethell,moon-guard,1689,deathknight,unholy,122,53,69
Lickblood,sargeras,1687,deathknight,unholy,43,24,19
Khaíne,wyrmrest-accord,1687,deathknight,unholy,264,136,128
Dunduner,tichondrius,1687,deathknight,unholy,264,132,132
Ligmagooch,tichondrius,1686,deathknight,unholy,148,77,71
Mikoaa,bladefist,1685,deathknight,unholy,54,24,30
Merados,quelthalas,1685,deathknight,unholy,90,37,53
Ayooplaguez,guldan,1684,deathknight,unholy,48,24,24
Clearlol,bleeding-hollow,1684,deathknight,unholy,48,23,25
Beby,wyrmrest-accord,1683,deathknight,unholy,56,23,33
Tkyo,tichondrius,1682,deathknight,unholy,102,46,56
Søldier,proudmoore,1681,deathknight,unholy,48,29,19
Libitina,tichondrius,1681,deathknight,unholy,42,24,18
Megatroun,stormreaver,1681,deathknight,unholy,48,27,21
Bellum,moon-guard,1681,deathknight,unholy,129,72,57
Emopalli,tichondrius,1681,deathknight,unholy,223,116,107
Bhyrnam,ragnaros,1680,deathknight,unholy,60,23,37
Fakiez,kelthuzad,1679,deathknight,unholy,68,30,38
Kwolve,proudmoore,1678,deathknight,unholy,249,126,123
Zìlêáns,tichondrius,1677,deathknight,unholy,114,63,51
Dâki,blades-edge,1675,deathknight,unholy,114,63,51
Giveretms,azralon,1672,deathknight,unholy,42,19,23
Saltank,frostmourne,1671,deathknight,unholy,36,26,10
Killìan,kelthuzad,1671,deathknight,unholy,118,58,60
Malsedius,kelthuzad,1670,deathknight,unholy,182,86,96
Cantmove,area-52,1669,deathknight,unholy,50,22,28
Malhandir,azgalor,1668,deathknight,unholy,54,20,34
Slty,tichondrius,1664,deathknight,unholy,42,18,24
Ulísés,ragnaros,1664,deathknight,unholy,82,34,48
Ludgan,stormrage,1663,deathknight,unholy,198,95,103
Lichanis,bonechewer,1662,deathknight,unholy,138,70,68
Lichtborne,illidan,1662,deathknight,unholy,73,33,40
Nevmic,emerald-dream,1661,deathknight,unholy,184,88,96
Bannedforevr,dalaran,1661,deathknight,unholy,69,29,40
Krargosh,quelthalas,1660,deathknight,unholy,185,96,89
Brandonsdk,tichondrius,1660,deathknight,unholy,197,93,104
Apoz,tichondrius,1659,deathknight,unholy,48,25,23
Imadkloldie,frostmourne,1659,deathknight,unholy,90,46,44
Virulous,zuljin,1657,deathknight,unholy,53,28,25
Bopalop,malganis,1657,deathknight,unholy,69,28,41
Kel,stormreaver,1657,deathknight,unholy,65,26,39
Kakarotó,azralon,1656,deathknight,unholy,65,37,28
Typhøn,illidan,1656,deathknight,unholy,205,108,97
Poonen,area-52,1655,deathknight,unholy,47,27,20
Cammy,frostmourne,1655,deathknight,unholy,41,23,18
Kjarnda,malganis,1653,deathknight,unholy,48,21,27
Skynyght,area-52,1652,deathknight,unholy,42,26,16
Landez,ragnaros,1652,deathknight,unholy,81,45,36
Pooseunpoose,velen,1652,deathknight,unholy,86,41,45
Jeremiahe,hyjal,1650,deathknight,unholy,90,49,41
Ullísés,ragnaros,1650,deathknight,unholy,81,37,44
Sonoftwodads,thrall,1650,deathknight,unholy,52,22,30
Wheatasil,garona,1648,deathknight,unholy,91,48,43
Bedstains,thunderlord,1648,deathknight,unholy,185,93,92
Hatrèd,quelthalas,1648,deathknight,unholy,117,56,61
Doombeast,area-52,1647,deathknight,unholy,138,62,76
Loongdk,kiljaeden,1646,deathknight,unholy,309,155,154
Boneyards,bleeding-hollow,1646,deathknight,unholy,150,66,84
Fasterjake,sargeras,1645,deathknight,unholy,152,81,71
Tråuma,uther,1645,deathknight,unholy,48,25,23
Galarick,area-52,1643,deathknight,unholy,41,22,19
Byres,kelthuzad,1643,deathknight,unholy,139,72,67
Beanboyx,tichondrius,1642,deathknight,unholy,34,18,16
Kurnoth,barthilas,1641,deathknight,unholy,110,53,57
Tailm,ragnaros,1639,deathknight,unholy,36,20,16
Rongkhun,proudmoore,1638,deathknight,unholy,60,23,37
Dkdanim,tichondrius,1637,deathknight,unholy,130,71,59
Boofcigars,sargeras,1637,deathknight,unholy,70,36,34
Xhoul,sargeras,1636,deathknight,unholy,255,136,119
Dóm,proudmoore,1635,deathknight,unholy,138,69,69
Lùcius,garrosh,1634,deathknight,unholy,166,88,78
Rycerzfrost,ragnaros,1634,deathknight,unholy,113,59,54
Unholykevin,sargeras,1633,deathknight,unholy,48,23,25
Alexeous,wyrmrest-accord,1632,deathknight,unholy,250,136,114
Azibar,moon-guard,1632,deathknight,unholy,47,24,23
Raps,frostmourne,1632,deathknight,unholy,56,23,33
Reizu,ragnaros,1631,deathknight,unholy,45,27,18
Mephostophel,sargeras,1631,deathknight,unholy,216,110,106
Azynks,azralon,1631,deathknight,unholy,135,62,73
Kangadeath,frostmourne,1630,deathknight,unholy,154,77,77
Kenishii,kiljaeden,1629,deathknight,unholy,68,40,28
Wisdôm,frostmourne,1628,deathknight,unholy,81,42,39
Rxzo,frostmourne,1628,deathknight,unholy,69,27,42
Asastac,tichondrius,1627,deathknight,unholy,42,24,18
Elyxoxo,tichondrius,1627,deathknight,unholy,84,44,40
Littlekims,emerald-dream,1627,deathknight,unholy,60,31,29
Wastethis,sargeras,1626,deathknight,unholy,71,40,31
Drpepp,bleeding-hollow,1626,deathknight,unholy,173,94,79
Paratekdk,thrall,1625,deathknight,unholy,71,39,32
Neaz,moon-guard,1624,deathknight,unholy,96,49,47
Bladê,tichondrius,1624,deathknight,unholy,61,26,35
Chachio,kiljaeden,1623,deathknight,unholy,36,20,16
Idodamn,tichondrius,1622,deathknight,unholy,120,63,57
Auniel,gorefiend,1622,deathknight,unholy,54,22,32
Darkwraith,illidan,1621,deathknight,unholy,72,37,35
Komplex,kelthuzad,1621,deathknight,unholy,88,45,43
Asterend,proudmoore,1621,deathknight,unholy,52,23,29
Xraduky,dawnbringer,1620,deathknight,unholy,38,26,12
Yikk,illidan,1620,deathknight,unholy,66,33,33
Kallgìn,emerald-dream,1620,deathknight,unholy,71,33,38
Arcticc,area-52,1620,deathknight,unholy,54,24,30
Jacklynn,ragnaros,1619,deathknight,unholy,42,27,15
Struggler,velen,1619,deathknight,unholy,60,34,26
Onefire,illidan,1619,deathknight,unholy,106,50,56
Annerito,area-52,1619,deathknight,unholy,47,19,28
Reapsouls,stormrage,1617,deathknight,unholy,42,30,12
Jongro,tichondrius,1617,deathknight,unholy,104,58,46
Shadow,ragnaros,1616,deathknight,unholy,79,43,36
Boofcigars,kelthuzad,1616,deathknight,unholy,82,44,38
Søad,quelthalas,1615,deathknight,unholy,135,72,63
Grimnuts,thrall,1615,deathknight,unholy,137,73,64
Yamanji,wyrmrest-accord,1614,deathknight,unholy,116,64,52
Yubell,barthilas,1614,deathknight,unholy,454,227,227
Nøsfferatus,azralon,1613,deathknight,unholy,77,41,36
Kterrorblade,sargeras,1613,deathknight,unholy,180,92,88
Raíndrop,tichondrius,1612,deathknight,unholy,162,87,75
Shakefknzula,tichondrius,1612,deathknight,unholy,104,51,53
Clapt,kelthuzad,1612,deathknight,unholy,48,22,26
Ðogmá,vashj,1610,deathknight,unholy,35,22,13
Lichkong,dalaran,1609,deathknight,unholy,76,43,33
Lagmasterx,sargeras,1609,deathknight,unholy,42,20,22
Drneroxz,area-52,1608,deathknight,unholy,41,17,24
Deathscyythe,illidan,1607,deathknight,unholy,42,23,19
Ðomìnus,moon-guard,1607,deathknight,unholy,275,142,133
Lemuriön,nemesis,1607,deathknight,unholy,43,20,23
Ultimatdeath,jubeithos,1606,deathknight,unholy,66,30,36
Kkoduck,tichondrius,1605,deathknight,unholy,62,41,21
Ædolph,barthilas,1605,deathknight,unholy,30,17,13
Ãstaroth,stormrage,1605,deathknight,unholy,48,22,26
Notorious,garrosh,1605,deathknight,unholy,42,18,24
Kalgor,illidan,1604,deathknight,unholy,144,76,68
Imlagging,dalaran,1604,deathknight,unholy,41,19,22
Nekrosys,eitrigg,1604,deathknight,unholy,64,26,38
Wednesdæ,moon-guard,1603,deathknight,unholy,54,28,26
Spacealien,malganis,1603,deathknight,unholy,66,33,33
Takeurcheeks,tichondrius,1603,deathknight,unholy,151,74,77
Kranaz,frostmourne,1603,deathknight,unholy,36,17,19
Neroxzdvm,area-52,1603,deathknight,unholy,42,19,23
Voncleaver,tichondrius,1603,deathknight,unholy,70,23,47
Gargoylepowa,nemesis,1602,deathknight,unholy,42,20,22
Nofoamlattes,thrall,1602,deathknight,unholy,42,19,23
Rhaeisxalnym,sargeras,1601,deathknight,unholy,219,113,106
Aldebamuu,ragnaros,1601,deathknight,unholy,197,101,96
Originalcimm,stormrage,1601,deathknight,unholy,66,28,38
Promotheseis,sargeras,1600,deathknight,unholy,72,44,28
Regiknight,stormrage,1600,deathknight,unholy,275,153,122
Daoniancc,tichondrius,1599,deathknight,unholy,467,234,233
Giznator,malganis,1598,deathknight,unholy,108,50,58
Urp,aggramar,1595,deathknight,unholy,93,45,48
Berodox,malganis,1595,deathknight,unholy,96,42,54
Falkorn,korgath,1593,deathknight,unholy,117,54,63
Saco,malganis,1592,deathknight,unholy,30,17,13
Subparatbest,chogall,1592,deathknight,unholy,48,25,23
Darione,twisting-nether,1591,deathknight,unholy,102,42,60
Zukcho,tichondrius,1590,deathknight,unholy,78,35,43
Gripyourhoe,tichondrius,1589,deathknight,unholy,48,28,20
Shezoe,drakkari,1588,deathknight,unholy,82,42,40
Eyir,thaurissan,1588,deathknight,unholy,104,50,54
Morrticia,malganis,1587,deathknight,unholy,61,38,23
Kellydean,moon-guard,1587,deathknight,unholy,173,91,82
Orcsexual,azralon,1587,deathknight,unholy,60,29,31
Althamon,tanaris,1587,deathknight,unholy,156,75,81
Sevexi,moon-guard,1586,deathknight,unholy,50,32,18
Reighart,kiljaeden,1586,deathknight,unholy,50,24,26
Fuzzknight,ravenholdt,1584,deathknight,unholy,72,36,36
Onlyfunss,moon-guard,1584,deathknight,unholy,119,58,61
Orkky,jubeithos,1582,deathknight,unholy,192,95,97
Annubarak,malganis,1581,deathknight,unholy,54,27,27
Alophedes,frostmourne,1580,deathknight,unholy,42,26,16
Xènia,exodar,1580,deathknight,unholy,46,22,24
Níce,tichondrius,1578,deathknight,unholy,78,30,48
Dreadcowpie,dalaran,1577,deathknight,unholy,43,28,15
Daethiel,demon-soul,1574,deathknight,unholy,83,39,44
Aryêl,ragnaros,1573,deathknight,unholy,51,26,25
Obedient,firetree,1572,deathknight,unholy,144,83,61
Kaaizer,azralon,1572,deathknight,unholy,120,68,52
Fydedk,stormrage,1572,deathknight,unholy,96,47,49
Trumps,stormrage,1569,deathknight,unholy,76,38,38
Allianknight,windrunner,1568,deathknight,unholy,90,45,45
Joeyxdk,tichondrius,1567,deathknight,unholy,59,31,28
Zign,malganis,1564,deathknight,unholy,93,42,51
Ousted,daggerspine,1560,deathknight,unholy,60,29,31
Stangz,bonechewer,1557,deathknight,unholy,78,37,41
Sommeliergg,stormrage,1556,deathknight,unholy,36,21,15
Agohnim,moon-guard,1555,deathknight,unholy,85,44,41
Toophus,sargeras,1553,deathknight,unholy,92,44,48
Icytoast,tichondrius,1553,deathknight,unholy,42,19,23
Pue,hyjal,1553,deathknight,unholy,42,18,24
Hwml,barthilas,1552,deathknight,unholy,195,96,99
Gottajuice,moonrunner,1551,deathknight,unholy,81,45,36
Siphilusxo,dalaran,1551,deathknight,unholy,36,20,16
Tenóry,nemesis,1551,deathknight,unholy,132,67,65
Tuicca,frostmane,1551,deathknight,unholy,97,43,54
Buttrfingrz,cenarius,1550,deathknight,unholy,96,46,50
Kuwarerubana,proudmoore,1549,deathknight,unholy,74,41,33
Quiet,darkspear,1545,deathknight,unholy,72,34,38
Carmii,wyrmrest-accord,1545,deathknight,unholy,43,20,23
Vexxan,thrall,1544,deathknight,unholy,88,42,46
Witdk,illidan,1542,deathknight,unholy,170,84,86
Poefather,tichondrius,1541,deathknight,unholy,42,25,17
Läskö,area-52,1541,deathknight,unholy,73,42,31
Zzdk,thrall,1541,deathknight,unholy,57,27,30
Ellipsoro,onyxia,1539,deathknight,unholy,107,49,58
Rixin,agamaggan,1538,deathknight,unholy,66,28,38
